,flower,datetime,image,label
34301,19.06.18_3403289_pos2_kurz-2018-06-19,06/19/18 09:50 AM,19.06.18_3403289_pos2_kurz/100MEDIA/Y0010613.jpg,1
34953,19.06.18_3403289_pos2_kurz-2018-06-19,06/19/18 09:56 AM,19.06.18_3403289_pos2_kurz/101MEDIA/Y0010258.jpg,1
34935,19.06.18_3403289_pos2_kurz-2018-06-19,06/19/18 09:56 AM,19.06.18_3403289_pos2_kurz/101MEDIA/Y0010240.jpg,1
35608,19.06.18_3403289_pos2_kurz-2018-06-19,06/19/18 10:03 AM,19.06.18_3403289_pos2_kurz/101MEDIA/Y0010913.jpg,1
33920,19.06.18_3403289_pos2_kurz-2018-06-19,06/19/18 09:46 AM,19.06.18_3403289_pos2_kurz/100MEDIA/Y0010232.jpg,1
35592,19.06.18_3403289_pos2_kurz-2018-06-19,06/19/18 10:02 AM,19.06.18_3403289_pos2_kurz/101MEDIA/Y0010897.jpg,1
35142,19.06.18_3403289_pos2_kurz-2018-06-19,06/19/18 09:58 AM,19.06.18_3403289_pos2_kurz/101MEDIA/Y0010447.jpg,1
34320,19.06.18_3403289_pos2_kurz-2018-06-19,06/19/18 09:50 AM,19.06.18_3403289_pos2_kurz/100MEDIA/Y0010632.jpg,1
35676,19.06.18_3403289_pos2_kurz-2018-06-19,06/19/18 10:03 AM,19.06.18_3403289_pos2_kurz/101MEDIA/Y0010981.jpg,1
35160,19.06.18_3403289_pos2_kurz-2018-06-19,06/19/18 09:58 AM,19.06.18_3403289_pos2_kurz/101MEDIA/Y0010465.jpg,1
34296,19.06.18_3403289_pos2_kurz-2018-06-19,06/19/18 09:50 AM,19.06.18_3403289_pos2_kurz/100MEDIA/Y0010608.jpg,1
37063,19.06.18_3403289_pos2_kurz-2018-06-19,06/19/18 10:17 AM,19.06.18_3403289_pos2_kurz/103MEDIA/Y0010368.jpg,1
34251,19.06.18_3403289_pos2_kurz-2018-06-19,06/19/18 09:50 AM,19.06.18_3403289_pos2_kurz/100MEDIA/Y0010563.jpg,1
39996,19.06.18_4982033_pos3_kurz-2018-06-19,06/19/18 10:16 AM,19.06.18_4982033_pos3_kurz/102MEDIA/Y0010911.jpg,0
39305,19.06.18_4982033_pos3_kurz-2018-06-19,06/19/18 10:09 AM,19.06.18_4982033_pos3_kurz/102MEDIA/Y0010220.jpg,0
37630,19.06.18_4982033_pos3_kurz-2018-06-19,06/19/18 09:53 AM,19.06.18_4982033_pos3_kurz/100MEDIA/Y0010546.jpg,0
39437,19.06.18_4982033_pos3_kurz-2018-06-19,06/19/18 10:11 AM,19.06.18_4982033_pos3_kurz/102MEDIA/Y0010352.jpg,0
39950,19.06.18_4982033_pos3_kurz-2018-06-19,06/19/18 10:16 AM,19.06.18_4982033_pos3_kurz/102MEDIA/Y0010865.jpg,0
39564,19.06.18_4982033_pos3_kurz-2018-06-19,06/19/18 10:12 AM,19.06.18_4982033_pos3_kurz/102MEDIA/Y0010479.jpg,0
39395,19.06.18_4982033_pos3_kurz-2018-06-19,06/19/18 10:10 AM,19.06.18_4982033_pos3_kurz/102MEDIA/Y0010310.jpg,0
40119,19.06.18_4982033_pos3_kurz-2018-06-19,06/19/18 10:17 AM,19.06.18_4982033_pos3_kurz/103MEDIA/Y0010034.jpg,0
38402,19.06.18_4982033_pos3_kurz-2018-06-19,06/19/18 10:01 AM,19.06.18_4982033_pos3_kurz/101MEDIA/Y0010317.jpg,0
38533,19.06.18_4982033_pos3_kurz-2018-06-19,06/19/18 10:02 AM,19.06.18_4982033_pos3_kurz/101MEDIA/Y0010448.jpg,0
37598,19.06.18_4982033_pos3_kurz-2018-06-19,06/19/18 09:53 AM,19.06.18_4982033_pos3_kurz/100MEDIA/Y0010514.jpg,0
39575,19.06.18_4982033_pos3_kurz-2018-06-19,06/19/18 10:12 AM,19.06.18_4982033_pos3_kurz/102MEDIA/Y0010490.jpg,0
38926,19.06.18_4982033_pos3_kurz-2018-06-19,06/19/18 10:06 AM,19.06.18_4982033_pos3_kurz/101MEDIA/Y0010841.jpg,0
39091,19.06.18_4982033_pos3_kurz-2018-06-19,06/19/18 10:07 AM,19.06.18_4982033_pos3_kurz/102MEDIA/Y0010006.jpg,0
38415,19.06.18_4982033_pos3_kurz-2018-06-19,06/19/18 10:01 AM,19.06.18_4982033_pos3_kurz/101MEDIA/Y0010330.jpg,0
37984,19.06.18_4982033_pos3_kurz-2018-06-19,06/19/18 09:57 AM,19.06.18_4982033_pos3_kurz/100MEDIA/Y0010900.jpg,0
38576,19.06.18_4982033_pos3_kurz-2018-06-19,06/19/18 10:02 AM,19.06.18_4982033_pos3_kurz/101MEDIA/Y0010491.jpg,0
38137,19.06.18_4982033_pos3_kurz-2018-06-19,06/19/18 09:58 AM,19.06.18_4982033_pos3_kurz/101MEDIA/Y0010052.jpg,0
39683,19.06.18_4982033_pos3_kurz-2018-06-19,06/19/18 10:13 AM,19.06.18_4982033_pos3_kurz/102MEDIA/Y0010598.jpg,0
39080,19.06.18_4982033_pos3_kurz-2018-06-19,06/19/18 10:07 AM,19.06.18_4982033_pos3_kurz/101MEDIA/Y0010995.jpg,0
37276,19.06.18_4982033_pos3_kurz-2018-06-19,06/19/18 09:50 AM,19.06.18_4982033_pos3_kurz/100MEDIA/Y0010192.jpg,1
37309,19.06.18_4982033_pos3_kurz-2018-06-19,06/19/18 09:50 AM,19.06.18_4982033_pos3_kurz/100MEDIA/Y0010225.jpg,1
39717,19.06.18_4982033_pos3_kurz-2018-06-19,06/19/18 10:13 AM,19.06.18_4982033_pos3_kurz/102MEDIA/Y0010632.jpg,1
37492,19.06.18_4982033_pos3_kurz-2018-06-19,06/19/18 09:52 AM,19.06.18_4982033_pos3_kurz/100MEDIA/Y0010408.jpg,1
38671,19.06.18_4982033_pos3_kurz-2018-06-19,06/19/18 10:03 AM,19.06.18_4982033_pos3_kurz/101MEDIA/Y0010586.jpg,1
38182,19.06.18_4982033_pos3_kurz-2018-06-19,06/19/18 09:59 AM,19.06.18_4982033_pos3_kurz/101MEDIA/Y0010097.jpg,1
37332,19.06.18_4982033_pos3_kurz-2018-06-19,06/19/18 09:50 AM,19.06.18_4982033_pos3_kurz/100MEDIA/Y0010248.jpg,1
39201,19.06.18_4982033_pos3_kurz-2018-06-19,06/19/18 10:08 AM,19.06.18_4982033_pos3_kurz/102MEDIA/Y0010116.jpg,1
37838,19.06.18_4982033_pos3_kurz-2018-06-19,06/19/18 09:55 AM,19.06.18_4982033_pos3_kurz/100MEDIA/Y0010754.jpg,1
37725,19.06.18_4982033_pos3_kurz-2018-06-19,06/19/18 09:54 AM,19.06.18_4982033_pos3_kurz/100MEDIA/Y0010641.jpg,1
38662,19.06.18_4982033_pos3_kurz-2018-06-19,06/19/18 10:03 AM,19.06.18_4982033_pos3_kurz/101MEDIA/Y0010577.jpg,1
39847,19.06.18_4982033_pos3_kurz-2018-06-19,06/19/18 10:15 AM,19.06.18_4982033_pos3_kurz/102MEDIA/Y0010762.jpg,1
38659,19.06.18_4982033_pos3_kurz-2018-06-19,06/19/18 10:03 AM,19.06.18_4982033_pos3_kurz/101MEDIA/Y0010574.jpg,1
37404,19.06.18_4982033_pos3_kurz-2018-06-19,06/19/18 09:51 AM,19.06.18_4982033_pos3_kurz/100MEDIA/Y0010320.jpg,1
38947,19.06.18_4982033_pos3_kurz-2018-06-19,06/19/18 10:06 AM,19.06.18_4982033_pos3_kurz/101MEDIA/Y0010862.jpg,1
37377,19.06.18_4982033_pos3_kurz-2018-06-19,06/19/18 09:51 AM,19.06.18_4982033_pos3_kurz/100MEDIA/Y0010293.jpg,1
38767,19.06.18_4982033_pos3_kurz-2018-06-19,06/19/18 10:04 AM,19.06.18_4982033_pos3_kurz/101MEDIA/Y0010682.jpg,1
40057,19.06.18_4982033_pos3_kurz-2018-06-19,06/19/18 10:17 AM,19.06.18_4982033_pos3_kurz/102MEDIA/Y0010972.jpg,1
37368,19.06.18_4982033_pos3_kurz-2018-06-19,06/19/18 09:51 AM,19.06.18_4982033_pos3_kurz/100MEDIA/Y0010284.jpg,1
38162,19.06.18_4982033_pos3_kurz-2018-06-19,06/19/18 09:58 AM,19.06.18_4982033_pos3_kurz/101MEDIA/Y0010077.jpg,1
40593,20.06.18_0870751_pos1_kurz-2018-06-20,06/20/18 09:13 AM,20.06.18_0870751_pos1_kurz/103MEDIA/Y0040463.jpg,0
43582,20.06.18_0870751_pos1_kurz-2018-06-20,06/20/18 09:42 AM,20.06.18_0870751_pos1_kurz/106MEDIA/Y0040155.jpg,0
43159,20.06.18_0870751_pos1_kurz-2018-06-20,06/20/18 09:38 AM,20.06.18_0870751_pos1_kurz/105MEDIA/Y0040732.jpg,0
41544,20.06.18_0870751_pos1_kurz-2018-06-20,06/20/18 09:22 AM,20.06.18_0870751_pos1_kurz/104MEDIA/Y0040117.jpg,0
40670,20.06.18_0870751_pos1_kurz-2018-06-20,06/20/18 09:13 AM,20.06.18_0870751_pos1_kurz/103MEDIA/Y0040540.jpg,0
43565,20.06.18_0870751_pos1_kurz-2018-06-20,06/20/18 09:42 AM,20.06.18_0870751_pos1_kurz/106MEDIA/Y0040138.jpg,0
40512,20.06.18_0870751_pos1_kurz-2018-06-20,06/20/18 09:12 AM,20.06.18_0870751_pos1_kurz/103MEDIA/Y0040382.jpg,0
41026,20.06.18_0870751_pos1_kurz-2018-06-20,06/20/18 09:17 AM,20.06.18_0870751_pos1_kurz/103MEDIA/Y0040896.jpg,0
40526,20.06.18_0870751_pos1_kurz-2018-06-20,06/20/18 09:12 AM,20.06.18_0870751_pos1_kurz/103MEDIA/Y0040396.jpg,0
42964,20.06.18_0870751_pos1_kurz-2018-06-20,06/20/18 09:36 AM,20.06.18_0870751_pos1_kurz/105MEDIA/Y0040537.jpg,0
42617,20.06.18_0870751_pos1_kurz-2018-06-20,06/20/18 09:33 AM,20.06.18_0870751_pos1_kurz/105MEDIA/Y0040190.jpg,0
40448,20.06.18_0870751_pos1_kurz-2018-06-20,06/20/18 09:11 AM,20.06.18_0870751_pos1_kurz/103MEDIA/Y0040318.jpg,0
41079,20.06.18_0870751_pos1_kurz-2018-06-20,06/20/18 09:17 AM,20.06.18_0870751_pos1_kurz/103MEDIA/Y0040949.jpg,0
40751,20.06.18_0870751_pos1_kurz-2018-06-20,06/20/18 09:14 AM,20.06.18_0870751_pos1_kurz/103MEDIA/Y0040621.jpg,0
40856,20.06.18_0870751_pos1_kurz-2018-06-20,06/20/18 09:15 AM,20.06.18_0870751_pos1_kurz/103MEDIA/Y0040726.jpg,0
43149,20.06.18_0870751_pos1_kurz-2018-06-20,06/20/18 09:38 AM,20.06.18_0870751_pos1_kurz/105MEDIA/Y0040722.jpg,0
42878,20.06.18_0870751_pos1_kurz-2018-06-20,06/20/18 09:35 AM,20.06.18_0870751_pos1_kurz/105MEDIA/Y0040451.jpg,0
42805,20.06.18_0870751_pos1_kurz-2018-06-20,06/20/18 09:34 AM,20.06.18_0870751_pos1_kurz/105MEDIA/Y0040378.jpg,0
43339,20.06.18_0870751_pos1_kurz-2018-06-20,06/20/18 09:40 AM,20.06.18_0870751_pos1_kurz/105MEDIA/Y0040912.jpg,0
41071,20.06.18_0870751_pos1_kurz-2018-06-20,06/20/18 09:17 AM,20.06.18_0870751_pos1_kurz/103MEDIA/Y0040941.jpg,0
42422,20.06.18_0870751_pos1_kurz-2018-06-20,06/20/18 09:31 AM,20.06.18_0870751_pos1_kurz/104MEDIA/Y0040995.jpg,1
43870,20.06.18_0870751_pos1_kurz-2018-06-20,06/20/18 09:45 AM,20.06.18_0870751_pos1_kurz/106MEDIA/Y0040443.jpg,1
41409,20.06.18_0870751_pos1_kurz-2018-06-20,06/20/18 09:21 AM,20.06.18_0870751_pos1_kurz/103MEDIA/Y0041279.jpg,1
42277,20.06.18_0870751_pos1_kurz-2018-06-20,06/20/18 09:29 AM,20.06.18_0870751_pos1_kurz/104MEDIA/Y0040850.jpg,1
43257,20.06.18_0870751_pos1_kurz-2018-06-20,06/20/18 09:39 AM,20.06.18_0870751_pos1_kurz/105MEDIA/Y0040830.jpg,1
43899,20.06.18_0870751_pos1_kurz-2018-06-20,06/20/18 09:45 AM,20.06.18_0870751_pos1_kurz/106MEDIA/Y0040472.jpg,1
41192,20.06.18_0870751_pos1_kurz-2018-06-20,06/20/18 09:19 AM,20.06.18_0870751_pos1_kurz/103MEDIA/Y0041062.jpg,1
43959,20.06.18_0870751_pos1_kurz-2018-06-20,06/20/18 09:46 AM,20.06.18_0870751_pos1_kurz/106MEDIA/Y0040532.jpg,1
41208,20.06.18_0870751_pos1_kurz-2018-06-20,06/20/18 09:19 AM,20.06.18_0870751_pos1_kurz/103MEDIA/Y0041078.jpg,1
42469,20.06.18_0870751_pos1_kurz-2018-06-20,06/20/18 09:31 AM,20.06.18_0870751_pos1_kurz/105MEDIA/Y0040042.jpg,1
43869,20.06.18_0870751_pos1_kurz-2018-06-20,06/20/18 09:45 AM,20.06.18_0870751_pos1_kurz/106MEDIA/Y0040442.jpg,1
42672,20.06.18_0870751_pos1_kurz-2018-06-20,06/20/18 09:33 AM,20.06.18_0870751_pos1_kurz/105MEDIA/Y0040245.jpg,1
42429,20.06.18_0870751_pos1_kurz-2018-06-20,06/20/18 09:31 AM,20.06.18_0870751_pos1_kurz/105MEDIA/Y0040002.jpg,1
42283,20.06.18_0870751_pos1_kurz-2018-06-20,06/20/18 09:29 AM,20.06.18_0870751_pos1_kurz/104MEDIA/Y0040856.jpg,1
42442,20.06.18_0870751_pos1_kurz-2018-06-20,06/20/18 09:31 AM,20.06.18_0870751_pos1_kurz/105MEDIA/Y0040015.jpg,1
42754,20.06.18_0870751_pos1_kurz-2018-06-20,06/20/18 09:34 AM,20.06.18_0870751_pos1_kurz/105MEDIA/Y0040327.jpg,1
41440,20.06.18_0870751_pos1_kurz-2018-06-20,06/20/18 09:21 AM,20.06.18_0870751_pos1_kurz/104MEDIA/Y0040013.jpg,1
42669,20.06.18_0870751_pos1_kurz-2018-06-20,06/20/18 09:33 AM,20.06.18_0870751_pos1_kurz/105MEDIA/Y0040242.jpg,1
42471,20.06.18_0870751_pos1_kurz-2018-06-20,06/20/18 09:31 AM,20.06.18_0870751_pos1_kurz/105MEDIA/Y0040044.jpg,1
42483,20.06.18_0870751_pos1_kurz-2018-06-20,06/20/18 09:31 AM,20.06.18_0870751_pos1_kurz/105MEDIA/Y0040056.jpg,1
47564,20.06.18_3403289_pos2_kurz-2018-06-20,06/20/18 09:49 AM,20.06.18_3403289_pos2_kurz/106MEDIA/Y0020439.jpg,0
45909,20.06.18_3403289_pos2_kurz-2018-06-20,06/20/18 09:33 AM,20.06.18_3403289_pos2_kurz/104MEDIA/Y0020784.jpg,0
44165,20.06.18_3403289_pos2_kurz-2018-06-20,06/20/18 09:16 AM,20.06.18_3403289_pos2_kurz/103MEDIA/Y0020488.jpg,0
46336,20.06.18_3403289_pos2_kurz-2018-06-20,06/20/18 09:37 AM,20.06.18_3403289_pos2_kurz/105MEDIA/Y0020211.jpg,0
46457,20.06.18_3403289_pos2_kurz-2018-06-20,06/20/18 09:38 AM,20.06.18_3403289_pos2_kurz/105MEDIA/Y0020332.jpg,0
47017,20.06.18_3403289_pos2_kurz-2018-06-20,06/20/18 09:44 AM,20.06.18_3403289_pos2_kurz/105MEDIA/Y0020892.jpg,0
44387,20.06.18_3403289_pos2_kurz-2018-06-20,06/20/18 09:18 AM,20.06.18_3403289_pos2_kurz/103MEDIA/Y0020710.jpg,0
44378,20.06.18_3403289_pos2_kurz-2018-06-20,06/20/18 09:18 AM,20.06.18_3403289_pos2_kurz/103MEDIA/Y0020701.jpg,0
44504,20.06.18_3403289_pos2_kurz-2018-06-20,06/20/18 09:19 AM,20.06.18_3403289_pos2_kurz/103MEDIA/Y0020827.jpg,0
46392,20.06.18_3403289_pos2_kurz-2018-06-20,06/20/18 09:37 AM,20.06.18_3403289_pos2_kurz/105MEDIA/Y0020267.jpg,0
46982,20.06.18_3403289_pos2_kurz-2018-06-20,06/20/18 09:43 AM,20.06.18_3403289_pos2_kurz/105MEDIA/Y0020857.jpg,0
47436,20.06.18_3403289_pos2_kurz-2018-06-20,06/20/18 09:48 AM,20.06.18_3403289_pos2_kurz/106MEDIA/Y0020311.jpg,0
44420,20.06.18_3403289_pos2_kurz-2018-06-20,06/20/18 09:18 AM,20.06.18_3403289_pos2_kurz/103MEDIA/Y0020743.jpg,0
46281,20.06.18_3403289_pos2_kurz-2018-06-20,06/20/18 09:36 AM,20.06.18_3403289_pos2_kurz/105MEDIA/Y0020156.jpg,0
45010,20.06.18_3403289_pos2_kurz-2018-06-20,06/20/18 09:24 AM,20.06.18_3403289_pos2_kurz/103MEDIA/Y0021333.jpg,0
44328,20.06.18_3403289_pos2_kurz-2018-06-20,06/20/18 09:17 AM,20.06.18_3403289_pos2_kurz/103MEDIA/Y0020651.jpg,0
46671,20.06.18_3403289_pos2_kurz-2018-06-20,06/20/18 09:40 AM,20.06.18_3403289_pos2_kurz/105MEDIA/Y0020546.jpg,0
44276,20.06.18_3403289_pos2_kurz-2018-06-20,06/20/18 09:17 AM,20.06.18_3403289_pos2_kurz/103MEDIA/Y0020599.jpg,0
44843,20.06.18_3403289_pos2_kurz-2018-06-20,06/20/18 09:22 AM,20.06.18_3403289_pos2_kurz/103MEDIA/Y0021166.jpg,0
45674,20.06.18_3403289_pos2_kurz-2018-06-20,06/20/18 09:30 AM,20.06.18_3403289_pos2_kurz/104MEDIA/Y0020549.jpg,0
45963,20.06.18_3403289_pos2_kurz-2018-06-20,06/20/18 09:33 AM,20.06.18_3403289_pos2_kurz/104MEDIA/Y0020838.jpg,1
46017,20.06.18_3403289_pos2_kurz-2018-06-20,06/20/18 09:34 AM,20.06.18_3403289_pos2_kurz/104MEDIA/Y0020892.jpg,1
45301,20.06.18_3403289_pos2_kurz-2018-06-20,06/20/18 09:27 AM,20.06.18_3403289_pos2_kurz/104MEDIA/Y0020176.jpg,1
45991,20.06.18_3403289_pos2_kurz-2018-06-20,06/20/18 09:34 AM,20.06.18_3403289_pos2_kurz/104MEDIA/Y0020866.jpg,1
46020,20.06.18_3403289_pos2_kurz-2018-06-20,06/20/18 09:34 AM,20.06.18_3403289_pos2_kurz/104MEDIA/Y0020895.jpg,1
45983,20.06.18_3403289_pos2_kurz-2018-06-20,06/20/18 09:33 AM,20.06.18_3403289_pos2_kurz/104MEDIA/Y0020858.jpg,1
45299,20.06.18_3403289_pos2_kurz-2018-06-20,06/20/18 09:27 AM,20.06.18_3403289_pos2_kurz/104MEDIA/Y0020174.jpg,1
45267,20.06.18_3403289_pos2_kurz-2018-06-20,06/20/18 09:26 AM,20.06.18_3403289_pos2_kurz/104MEDIA/Y0020142.jpg,1
45234,20.06.18_3403289_pos2_kurz-2018-06-20,06/20/18 09:26 AM,20.06.18_3403289_pos2_kurz/104MEDIA/Y0020109.jpg,1
45225,20.06.18_3403289_pos2_kurz-2018-06-20,06/20/18 09:26 AM,20.06.18_3403289_pos2_kurz/104MEDIA/Y0020100.jpg,1
45268,20.06.18_3403289_pos2_kurz-2018-06-20,06/20/18 09:26 AM,20.06.18_3403289_pos2_kurz/104MEDIA/Y0020143.jpg,1
45222,20.06.18_3403289_pos2_kurz-2018-06-20,06/20/18 09:26 AM,20.06.18_3403289_pos2_kurz/104MEDIA/Y0020097.jpg,1
45972,20.06.18_3403289_pos2_kurz-2018-06-20,06/20/18 09:33 AM,20.06.18_3403289_pos2_kurz/104MEDIA/Y0020847.jpg,1
45205,20.06.18_3403289_pos2_kurz-2018-06-20,06/20/18 09:26 AM,20.06.18_3403289_pos2_kurz/104MEDIA/Y0020080.jpg,1
45186,20.06.18_3403289_pos2_kurz-2018-06-20,06/20/18 09:26 AM,20.06.18_3403289_pos2_kurz/104MEDIA/Y0020061.jpg,1
45295,20.06.18_3403289_pos2_kurz-2018-06-20,06/20/18 09:27 AM,20.06.18_3403289_pos2_kurz/104MEDIA/Y0020170.jpg,1
45988,20.06.18_3403289_pos2_kurz-2018-06-20,06/20/18 09:33 AM,20.06.18_3403289_pos2_kurz/104MEDIA/Y0020863.jpg,1
46062,20.06.18_3403289_pos2_kurz-2018-06-20,06/20/18 09:34 AM,20.06.18_3403289_pos2_kurz/104MEDIA/Y0020937.jpg,1
45184,20.06.18_3403289_pos2_kurz-2018-06-20,06/20/18 09:26 AM,20.06.18_3403289_pos2_kurz/104MEDIA/Y0020059.jpg,1
46036,20.06.18_3403289_pos2_kurz-2018-06-20,06/20/18 09:34 AM,20.06.18_3403289_pos2_kurz/104MEDIA/Y0020911.jpg,1
47983,20.06.18_4111145_pos4_kurz-2018-06-20,06/20/18 09:27 AM,20.06.18_4111145_pos4_kurz/100MEDIA/Y0010267.jpg,0
49474,20.06.18_4111145_pos4_kurz-2018-06-20,06/20/18 09:41 AM,20.06.18_4111145_pos4_kurz/101MEDIA/Y0010758.jpg,0
47732,20.06.18_4111145_pos4_kurz-2018-06-20,06/20/18 09:24 AM,20.06.18_4111145_pos4_kurz/100MEDIA/Y0010016.jpg,0
50217,20.06.18_4111145_pos4_kurz-2018-06-20,06/20/18 09:49 AM,20.06.18_4111145_pos4_kurz/102MEDIA/Y0010501.jpg,0
49147,20.06.18_4111145_pos4_kurz-2018-06-20,06/20/18 09:38 AM,20.06.18_4111145_pos4_kurz/101MEDIA/Y0010431.jpg,0
49255,20.06.18_4111145_pos4_kurz-2018-06-20,06/20/18 09:39 AM,20.06.18_4111145_pos4_kurz/101MEDIA/Y0010539.jpg,0
49525,20.06.18_4111145_pos4_kurz-2018-06-20,06/20/18 09:42 AM,20.06.18_4111145_pos4_kurz/101MEDIA/Y0010809.jpg,0
48251,20.06.18_4111145_pos4_kurz-2018-06-20,06/20/18 09:29 AM,20.06.18_4111145_pos4_kurz/100MEDIA/Y0010535.jpg,0
48120,20.06.18_4111145_pos4_kurz-2018-06-20,06/20/18 09:28 AM,20.06.18_4111145_pos4_kurz/100MEDIA/Y0010404.jpg,0
48079,20.06.18_4111145_pos4_kurz-2018-06-20,06/20/18 09:28 AM,20.06.18_4111145_pos4_kurz/100MEDIA/Y0010363.jpg,0
48242,20.06.18_4111145_pos4_kurz-2018-06-20,06/20/18 09:29 AM,20.06.18_4111145_pos4_kurz/100MEDIA/Y0010526.jpg,0
50458,20.06.18_4111145_pos4_kurz-2018-06-20,06/20/18 09:51 AM,20.06.18_4111145_pos4_kurz/102MEDIA/Y0010742.jpg,0
49137,20.06.18_4111145_pos4_kurz-2018-06-20,06/20/18 09:38 AM,20.06.18_4111145_pos4_kurz/101MEDIA/Y0010421.jpg,0
48400,20.06.18_4111145_pos4_kurz-2018-06-20,06/20/18 09:31 AM,20.06.18_4111145_pos4_kurz/100MEDIA/Y0010684.jpg,0
48078,20.06.18_4111145_pos4_kurz-2018-06-20,06/20/18 09:28 AM,20.06.18_4111145_pos4_kurz/100MEDIA/Y0010362.jpg,0
50088,20.06.18_4111145_pos4_kurz-2018-06-20,06/20/18 09:47 AM,20.06.18_4111145_pos4_kurz/102MEDIA/Y0010372.jpg,0
50470,20.06.18_4111145_pos4_kurz-2018-06-20,06/20/18 09:51 AM,20.06.18_4111145_pos4_kurz/102MEDIA/Y0010754.jpg,0
49445,20.06.18_4111145_pos4_kurz-2018-06-20,06/20/18 09:41 AM,20.06.18_4111145_pos4_kurz/101MEDIA/Y0010729.jpg,0
48345,20.06.18_4111145_pos4_kurz-2018-06-20,06/20/18 09:30 AM,20.06.18_4111145_pos4_kurz/100MEDIA/Y0010629.jpg,0
50035,20.06.18_4111145_pos4_kurz-2018-06-20,06/20/18 09:47 AM,20.06.18_4111145_pos4_kurz/102MEDIA/Y0010319.jpg,0
49656,20.06.18_4111145_pos4_kurz-2018-06-20,06/20/18 09:43 AM,20.06.18_4111145_pos4_kurz/101MEDIA/Y0010940.jpg,1
48836,20.06.18_4111145_pos4_kurz-2018-06-20,06/20/18 09:35 AM,20.06.18_4111145_pos4_kurz/101MEDIA/Y0010120.jpg,1
49070,20.06.18_4111145_pos4_kurz-2018-06-20,06/20/18 09:37 AM,20.06.18_4111145_pos4_kurz/101MEDIA/Y0010354.jpg,1
49591,20.06.18_4111145_pos4_kurz-2018-06-20,06/20/18 09:42 AM,20.06.18_4111145_pos4_kurz/101MEDIA/Y0010875.jpg,1
48995,20.06.18_4111145_pos4_kurz-2018-06-20,06/20/18 09:37 AM,20.06.18_4111145_pos4_kurz/101MEDIA/Y0010279.jpg,1
48805,20.06.18_4111145_pos4_kurz-2018-06-20,06/20/18 09:35 AM,20.06.18_4111145_pos4_kurz/101MEDIA/Y0010089.jpg,1
48987,20.06.18_4111145_pos4_kurz-2018-06-20,06/20/18 09:37 AM,20.06.18_4111145_pos4_kurz/101MEDIA/Y0010271.jpg,1
49586,20.06.18_4111145_pos4_kurz-2018-06-20,06/20/18 09:42 AM,20.06.18_4111145_pos4_kurz/101MEDIA/Y0010870.jpg,1
48883,20.06.18_4111145_pos4_kurz-2018-06-20,06/20/18 09:36 AM,20.06.18_4111145_pos4_kurz/101MEDIA/Y0010167.jpg,1
49183,20.06.18_4111145_pos4_kurz-2018-06-20,06/20/18 09:38 AM,20.06.18_4111145_pos4_kurz/101MEDIA/Y0010467.jpg,1
49645,20.06.18_4111145_pos4_kurz-2018-06-20,06/20/18 09:43 AM,20.06.18_4111145_pos4_kurz/101MEDIA/Y0010929.jpg,1
48772,20.06.18_4111145_pos4_kurz-2018-06-20,06/20/18 09:34 AM,20.06.18_4111145_pos4_kurz/101MEDIA/Y0010056.jpg,1
48820,20.06.18_4111145_pos4_kurz-2018-06-20,06/20/18 09:35 AM,20.06.18_4111145_pos4_kurz/101MEDIA/Y0010104.jpg,1
48799,20.06.18_4111145_pos4_kurz-2018-06-20,06/20/18 09:35 AM,20.06.18_4111145_pos4_kurz/101MEDIA/Y0010083.jpg,1
49182,20.06.18_4111145_pos4_kurz-2018-06-20,06/20/18 09:38 AM,20.06.18_4111145_pos4_kurz/101MEDIA/Y0010466.jpg,1
48992,20.06.18_4111145_pos4_kurz-2018-06-20,06/20/18 09:37 AM,20.06.18_4111145_pos4_kurz/101MEDIA/Y0010276.jpg,1
49590,20.06.18_4111145_pos4_kurz-2018-06-20,06/20/18 09:42 AM,20.06.18_4111145_pos4_kurz/101MEDIA/Y0010874.jpg,1
49073,20.06.18_4111145_pos4_kurz-2018-06-20,06/20/18 09:37 AM,20.06.18_4111145_pos4_kurz/101MEDIA/Y0010357.jpg,1
49056,20.06.18_4111145_pos4_kurz-2018-06-20,06/20/18 09:37 AM,20.06.18_4111145_pos4_kurz/101MEDIA/Y0010340.jpg,1
49196,20.06.18_4111145_pos4_kurz-2018-06-20,06/20/18 09:39 AM,20.06.18_4111145_pos4_kurz/101MEDIA/Y0010480.jpg,1
58154,20.06.18_4982033_pos3_kurz-2018-06-20,06/20/18 10:36 AM,20.06.18_4982033_pos3_kurz/111MEDIA/Y0020335.jpg,0
58989,20.06.18_4982033_pos3_kurz-2018-06-20,06/20/18 10:44 AM,20.06.18_4982033_pos3_kurz/112MEDIA/Y0020170.jpg,0
61173,20.06.18_4982033_pos3_kurz-2018-06-20,06/20/18 11:05 AM,20.06.18_4982033_pos3_kurz/114MEDIA/Y0020354.jpg,0
60079,20.06.18_4982033_pos3_kurz-2018-06-20,06/20/18 10:55 AM,20.06.18_4982033_pos3_kurz/113MEDIA/Y0020260.jpg,0
52579,20.06.18_4982033_pos3_kurz-2018-06-20,06/20/18 09:43 AM,20.06.18_4982033_pos3_kurz/105MEDIA/Y0020760.jpg,0
54292,20.06.18_4982033_pos3_kurz-2018-06-20,06/20/18 09:59 AM,20.06.18_4982033_pos3_kurz/107MEDIA/Y0020473.jpg,0
